"GEO_ID","NAME","P1_001N",
"Geography","Geographic Area Name"," !!Total",
"1400000US06037293203","Census Tract 2932.03; Los Angeles County; California","3337",
"1400000US06037293204","Census Tract 2932.04; Los Angeles County; California","3119",
"1400000US06037293205","Census Tract 2932.05; Los Angeles County; California","3873",
"1400000US06037293206","Census Tract 2932.06; Los Angeles County; California","3330",
"1400000US06037293301","Census Tract 2933.01; Los Angeles County; California","2793",
"1400000US06037293302","Census Tract 2933.02; Los Angeles County; California","4809",
"1400000US06037293304","Census Tract 2933.04; Los Angeles County; California","4150",
"1400000US06037293306","Census Tract 2933.06; Los Angeles County; California","2571",
"1400000US06037293307","Census Tract 2933.07; Los Angeles County; California","2460",
"1400000US06037294110","Census Tract 2941.10; Los Angeles County; California","3876",
"1400000US06037294120","Census Tract 2941.20; Los Angeles County; California","2324",
"1400000US06037294200","Census Tract 2942; Los Angeles County; California","4658",
"1400000US06037294301","Census Tract 2943.01; Los Angeles County; California","2501",
"1400000US06037294302","Census Tract 2943.02; Los Angeles County; California","4513",
"1400000US06037294410","Census Tract 2944.10; Los Angeles County; California","5310",
"1400000US06037294421","Census Tract 2944.21; Los Angeles County; California","2794",
"1400000US06037294510","Census Tract 2945.10; Los Angeles County; California","4057",
"1400000US06037294520","Census Tract 2945.20; Los Angeles County; California","3459",
"1400000US06037294610","Census Tract 2946.10; Los Angeles County; California","4025",
"1400000US06037294620","Census Tract 2946.20; Los Angeles County; California","4034",
"1400000US06037294701","Census Tract 2947.01; Los Angeles County; California","3110",
"1400000US06037294810","Census Tract 2948.10; Los Angeles County; California","3729",
"1400000US06037294820","Census Tract 2948.20; Los Angeles County; California","3346",
"1400000US06037294830","Census Tract 2948.30; Los Angeles County; California","3838",
"1400000US06037294900","Census Tract 2949; Los Angeles County; California","3871",
"1400000US06037295103","Census Tract 2951.03; Los Angeles County; California","4978",
"1400000US06037296210","Census Tract 2962.10; Los Angeles County; California","2976",
"1400000US06037296220","Census Tract 2962.20; Los Angeles County; California","4449",
"1400000US06037296300","Census Tract 2963; Los Angeles County; California","4874",
"1400000US06037296401","Census Tract 2964.01; Los Angeles County; California","3176",
"1400000US06037296402","Census Tract 2964.02; Los Angeles County; California","2971",
"1400000US06037296500","Census Tract 2965; Los Angeles County; California","3796",
"1400000US06037296600","Census Tract 2966; Los Angeles County; California","5305",
"1400000US06037296901","Census Tract 2969.01; Los Angeles County; California","4148",
"1400000US06037296902","Census Tract 2969.02; Los Angeles County; California","3987",
"1400000US06037297001","Census Tract 2970.01; Los Angeles County; California","1662",
"1400000US06037297002","Census Tract 2970.02; Los Angeles County; California","3657",
"1400000US06037297110","Census Tract 2971.10; Los Angeles County; California","4298",
"1400000US06037297120","Census Tract 2971.20; Los Angeles County; California","3425",
"1400000US06037297201","Census Tract 2972.01; Los Angeles County; California","3879",
"1400000US06037297202","Census Tract 2972.02; Los Angeles County; California","3546",
"1400000US06037297300","Census Tract 2973; Los Angeles County; California","2306",
"1400000US06037297400","Census Tract 2974; Los Angeles County; California","3760",
"1400000US06037297501","Census Tract 2975.01; Los Angeles County; California","2483",
"1400000US06037297502","Census Tract 2975.02; Los Angeles County; California","2508",
"1400000US06037297601","Census Tract 2976.01; Los Angeles County; California","2781",
"1400000US06037297602","Census Tract 2976.02; Los Angeles County; California","3579",
"1400000US06037300100","Census Tract 3001; Los Angeles County; California","6060",
"1400000US06037300200","Census Tract 3002; Los Angeles County; California","5492",
"1400000US06037300301","Census Tract 3003.01; Los Angeles County; California","6289",
"1400000US06037300400","Census Tract 3004; Los Angeles County; California","5948",
"1400000US06037300501","Census Tract 3005.01; Los Angeles County; California","3124",
"1400000US06037300503","Census Tract 3005.03; Los Angeles County; California","5321",
"1400000US06037300601","Census Tract 3006.01; Los Angeles County; California","5346",
"1400000US06037300602","Census Tract 3006.02; Los Angeles County; California","3580",
"1400000US06037300701","Census Tract 3007.01; Los Angeles County; California","6263",
"1400000US06037300702","Census Tract 3007.02; Los Angeles County; California","5725",
"1400000US06037300800","Census Tract 3008; Los Angeles County; California","7100",
"1400000US06037300901","Census Tract 3009.01; Los Angeles County; California","6478",
"1400000US06037300902","Census Tract 3009.02; Los Angeles County; California","2012",
"1400000US06037301000","Census Tract 3010; Los Angeles County; California","5050",
"1400000US06037301100","Census Tract 3011; Los Angeles County; California","6571",
"1400000US06037301203","Census Tract 3012.03; Los Angeles County; California","4417",
"1400000US06037301204","Census Tract 3012.04; Los Angeles County; California","4934",
"1400000US06037301205","Census Tract 3012.05; Los Angeles County; California","2211",
"1400000US06037301206","Census Tract 3012.06; Los Angeles County; California","5275",
"1400000US06037301300","Census Tract 3013; Los Angeles County; California","2070",
"1400000US06037301400","Census Tract 3014; Los Angeles County; California","3936",
"1400000US06037301501","Census Tract 3015.01; Los Angeles County; California","1861",
"1400000US06037301502","Census Tract 3015.02; Los Angeles County; California","6718",
"1400000US06037301601","Census Tract 3016.01; Los Angeles County; California","5952",
"1400000US06037301602","Census Tract 3016.02; Los Angeles County; California","3904",
"1400000US06037301701","Census Tract 3017.01; Los Angeles County; California","2852",
"1400000US06037301702","Census Tract 3017.02; Los Angeles County; California","5639",
"1400000US06037301801","Census Tract 3018.01; Los Angeles County; California","6139",
"1400000US06037301802","Census Tract 3018.02; Los Angeles County; California","5424",
"1400000US06037301901","Census Tract 3019.01; Los Angeles County; California","4857",
"1400000US06037301902","Census Tract 3019.02; Los Angeles County; California","3140",
"1400000US06037302002","Census Tract 3020.02; Los Angeles County; California","3998",
"1400000US06037302003","Census Tract 3020.03; Los Angeles County; California","3496",
"1400000US06037302004","Census Tract 3020.04; Los Angeles County; California","4175",
"1400000US06037302102","Census Tract 3021.02; Los Angeles County; California","6221",
"1400000US06037302103","Census Tract 3021.03; Los Angeles County; California","5334",
"1400000US06037302104","Census Tract 3021.04; Los Angeles County; California","3859",
"1400000US06037302201","Census Tract 3022.01; Los Angeles County; California","4017",
"1400000US06037302202","Census Tract 3022.02; Los Angeles County; California","4933",
"1400000US06037302301","Census Tract 3023.01; Los Angeles County; California","3804",
"1400000US06037302302","Census Tract 3023.02; Los Angeles County; California","5417",
"1400000US06037302401","Census Tract 3024.01; Los Angeles County; California","6484",
"1400000US06037302503","Census Tract 3025.03; Los Angeles County; California","4011",
"1400000US06037302504","Census Tract 3025.04; Los Angeles County; California","3927",
"1400000US06037302505","Census Tract 3025.05; Los Angeles County; California","3766",
"1400000US06037302506","Census Tract 3025.06; Los Angeles County; California","3410",
"1400000US06037310100","Census Tract 3101; Los Angeles County; California","5885",
"1400000US06037310201","Census Tract 3102.01; Los Angeles County; California","5521",
"1400000US06037310202","Census Tract 3102.02; Los Angeles County; California","4945",
"1400000US06037310300","Census Tract 3103; Los Angeles County; California","3132",
"1400000US06037310400","Census Tract 3104; Los Angeles County; California","3555",
"1400000US06037310501","Census Tract 3105.01; Los Angeles County; California","3788",
"1400000US06037310601","Census Tract 3106.01; Los Angeles County; California","6085",
"1400000US06037310602","Census Tract 3106.02; Los Angeles County; California","2956",
"1400000US06037310701","Census Tract 3107.01; Los Angeles County; California","2482",
"1400000US06037310703","Census Tract 3107.03; Los Angeles County; California","5126",
"1400000US06037310704","Census Tract 3107.04; Los Angeles County; California","4989",
"1400000US06037310705","Census Tract 3107.05; Los Angeles County; California","2387",
"1400000US06037310800","Census Tract 3108; Los Angeles County; California","5098",
"1400000US06037310900","Census Tract 3109; Los Angeles County; California","6999",
"1400000US06037311000","Census Tract 3110; Los Angeles County; California","3872",
"1400000US06037311100","Census Tract 3111; Los Angeles County; California","4010",
"1400000US06037311200","Census Tract 3112; Los Angeles County; California","3270",
"1400000US06037311300","Census Tract 3113; Los Angeles County; California","3874",
"1400000US06037311400","Census Tract 3114; Los Angeles County; California","2454",
"1400000US06037311500","Census Tract 3115; Los Angeles County; California","5921",
"1400000US06037311601","Census Tract 3116.01; Los Angeles County; California","2532",
"1400000US06037311602","Census Tract 3116.02; Los Angeles County; California","5254",
"1400000US06037311700","Census Tract 3117; Los Angeles County; California","6227",
"1400000US06037311801","Census Tract 3118.01; Los Angeles County; California","3066",
"1400000US06037311802","Census Tract 3118.02; Los Angeles County; California","3881",
"1400000US06037320101","Census Tract 3201.01; Los Angeles County; California","3632",
"1400000US06037320102","Census Tract 3201.02; Los Angeles County; California","3573",
"1400000US06037320201","Census Tract 3202.01; Los Angeles County; California","3818",
"1400000US06037320202","Census Tract 3202.02; Los Angeles County; California","5693",
"1400000US06037320300","Census Tract 3203; Los Angeles County; California","7230",
"1400000US06037400205","Census Tract 4002.05; Los Angeles County; California","3053",
